,gene,gi,operon_id,organism_id
48103,galK,388476842,173817,1034
48104,galT,388476843,173817,1034
48105,galE,388476844,173817,1034
48106,modF,388476845,173818,1034
48107,modE,388476846,173818,1034
48109,modA,388476848,173819,1034
48110,modB,388476849,173819,1034
48111,modC,388476850,173819,1034
48115,ybhH,388476854,173820,1034
48116,ybhI,388476855,173820,1034
48119,ybhB,388476858,173821,1034
48120,bioA,388476859,173821,1034
48121,bioB,388476860,173822,1034
48122,bioF,388476861,173822,1034
48123,bioC,388476862,173822,1034
48124,bioD,388476863,173822,1034
48127,moaA,388476866,173823,1034
48128,moaB,388476867,173823,1034
48129,moaC,388476868,173823,1034
48130,moaD,388476869,173823,1034
48131,moaE,388476870,173823,1034
48134,ybhN,388476873,173824,1034
48135,ybhO,388476874,173824,1034
48136,ybhP,388476875,173824,1034
48138,ybhR,388476877,173825,1034
48139,ybhS,388476878,173825,1034
48140,ybhF,388476879,173825,1034
48141,ybhG,388476880,173825,1034
48142,ybiH,388476881,173825,1034
48145,dinG,388476884,173826,1034
48146,ybiB,388476885,173826,1034
48149,ybiI,388476888,173827,1034
48150,ybiX,388476889,173827,1034
48151,fiu,388476890,173827,1034
48155,glnQ,388476894,173828,1034
48156,glnP,388476895,173828,1034
48157,glnH,388476896,173828,1034
48164,mntR,388476902,173829,1034
48165,ybiR,388476903,173829,1034
48170,ybiW,388476908,173830,1034
48171,ybiY,388476909,173830,1034
48173,moeB,388476911,173831,1034
48174,moeA,388476912,173831,1034
48175,iaaA,388476913,173832,1034
48176,yliA,388476914,173832,1034
48177,yliB,388476915,173832,1034
48178,yliC,388476916,173832,1034
48179,yliD,388476917,173832,1034
48180,yliE,388476918,173833,1034
48181,yliF,388476919,173833,1034
48187,deoR,388476925,173834,1034
48188,ybjG,388476926,173834,1034
48191,ybjI,388476929,173835,1034
48192,ybjJ,388476930,173835,1034
48198,ybjC,388476935,173836,1034
48199,nfsA,388476936,173836,1034
48200,rimK,388476937,173836,1034
48202,potF,388476939,173837,1034
48203,potG,388476940,173837,1034
48204,potH,388476941,173837,1034
48205,potI,388476942,173837,1034
48206,ybjO,388476943,173837,1034
48207,rumB,388476944,173837,1034
48209,artM,388476946,173838,1034
48210,artQ,388476947,173838,1034
48211,artI,388476948,173838,1034
48212,artP,388476949,173838,1034
48214,ybjQ,388476951,173839,1034
48215,ybjR,388476952,173839,1034
48216,ybjS,388476953,173840,1034
48217,ybjT,388476954,173840,1034
48218,ltaE,388476955,173840,1034
48219,poxB,388476956,173840,1034
48220,hcr,388476957,173841,1034
48221,hcp,388476958,173841,1034
48226,macA,388476963,173842,1034
48227,macB,388476964,173842,1034
48229,clpS,388476966,173843,1034
48230,clpA,388476967,173843,1034
48233,aat,388476969,173844,1034
48234,cydC,388476970,173844,1034
48235,cydD,388476971,173844,1034
48239,lolA,388476975,173845,1034
48240,ycaJ,388476976,173845,1034
48241,serS,388476977,173845,1034
48242,dmsA,388476978,173846,1034
48243,dmsB,388476979,173846,1034
48244,dmsC,388476980,173846,1034
48251,pflB,388476987,173847,1034
48252,focA,388476988,173847,1034
48255,serC,388476991,173848,1034
48256,aroA,388476992,173848,1034
48258,cmk,388476994,173849,1034
48259,rpsA,388476995,173849,1034
48261,ycaI,388476997,173850,1034
48262,msbA,388476998,173850,1034
48263,lpxK,388476999,173850,1034
48264,ycaQ,388477000,173850,1034
48265,ycaR,388477001,173850,1034
48266,kdsB,388477002,173850,1034
48269,smtA,388477005,173851,1034
48270,mukF,388477006,173851,1034
48271,mukE,388477007,173851,1034
48272,mukB,388477008,173851,1034
48274,ycbK,388477010,173852,1034
48275,ycbL,388477011,173852,1034
48281,ssuB,388477017,173853,1034
48282,ssuC,388477018,173853,1034
48283,ssuD,388477019,173853,1034
48284,ssuA,388477020,173853,1034
48285,ssuE,388477021,173853,1034
48287,ycbR,388477023,173854,1034
48288,ycbS,388477024,173854,1034
48289,ycbT,388477025,173854,1034
48290,ycbU,388477026,173854,1034
48291,ycbV,388477027,173854,1034
48292,ycbF,388477028,173854,1034
48296,ycbY,388477032,173855,1034
48297,uup,388477033,173855,1034
48298,pqiA,388477034,173856,1034
48299,pqiB,388477035,173856,1034
48300,ymbA,388477036,173856,1034
48302,fabA,388477038,173857,1034
48303,ycbZ,388477039,173857,1034
48308,yccS,388477044,173858,1034
48309,yccF,388477045,173858,1034
48314,yccV,388477050,173859,1034
48315,yccW,388477051,173859,1034
48320,hyaA,388477055,173860,1034
48321,hyaB,388477056,173860,1034
48322,hyaC,388477057,173860,1034
48323,hyaD,388477058,173860,1034
48324,hyaE,388477059,173860,1034
48325,hyaF,388477060,173860,1034
48326,appC,388477061,173861,1034
48327,appB,388477062,173861,1034
48329,yccC,388477064,173862,1034
48330,etp,388477065,173862,1034
48331,yccZ,388477066,173862,1034
48332,ymcA,388477067,173862,1034
48333,ymcB,388477068,173862,1034
48334,ymcC,388477069,173862,1034
48335,ymcD,388477070,173862,1034
48336,insA,388477071,173863,1034
48337,insB,388477072,173863,1034
48340,ymcE,388477075,173864,1034
48341,gnsA,388477076,173864,1034
48346,torC,388477081,173865,1034
48347,torA,388477082,173865,1034
48348,torD,388477083,173865,1034
48349,cbpM,388477084,173866,1034
48350,cbpA,388477085,173866,1034
48353,yccJ,388477088,173867,1034
48354,wrbA,388477089,173867,1034
48356,ycdG,388477091,173868,1034
48357,ycdH,388477092,173868,1034
48358,ycdI,388477093,173868,1034
48359,rarA,388477094,173868,1034
48360,ycdK,388477095,173868,1034
48361,ycdL,388477096,173868,1034
48362,ycdM,388477097,173868,1034
48366,ycdO,388477101,173869,1034
48367,ycdB,388477102,173869,1034
48369,ycdP,388477104,173870,1034
48370,ycdQ,388477105,173870,1034
48371,ycdR,388477106,173870,1034
48372,ycdS,388477107,173870,1034
48374,insF,388477109,173871,1034
48375,insE,388477110,173871,1034
48378,ycdW,388477112,173872,1034
48379,ycdX,388477113,173872,1034
48380,ycdY,388477114,173872,1034
48382,csgG,388477116,173873,1034
48383,csgF,388477117,173873,1034
48384,csgE,388477118,173873,1034
48385,csgD,388477119,173873,1034
48386,csgB,388477120,173874,1034
48387,csgA,388477121,173874,1034
48388,csgC,388477122,173874,1034
48389,insD,388477123,173875,1034
48390,insC,388477124,173875,1034
48391,ymdA,388477125,173876,1034
48392,ymdB,388477126,173876,1034
48393,ymdC,388477127,173876,1034
48395,mdoG,388477129,173877,1034
48396,mdoH,388477130,173877,1034
48402,yceI,388477136,173878,1034
48403,yceJ,388477137,173878,1034
48404,yceO,388477138,173879,1034
48405,solA,388477139,173879,1034
48410,grxB,388477144,173880,1034
48411,mdtH,388477145,173880,1034
48412,rimJ,388477146,173881,1034
48413,yceH,388477147,173881,1034
48414,mviM,388477148,173881,1034
48416,flgN,388477150,173882,1034
48417,flgM,388477151,173882,1034
48419,flgB,388477153,173883,1034
48420,flgC,388477154,173883,1034
48421,flgD,388477155,173883,1034
48422,flgE,388477156,173883,1034
48423,flgF,388477157,173883,1034
48424,flgG,388477158,173884,1034
48425,flgH,388477159,173884,1034
48426,flgI,388477160,173884,1034
48427,flgJ,388477161,173884,1034
48428,flgK,388477162,173884,1034
48429,flgL,388477163,173884,1034
48435,yceD,388477168,173885,1034
48436,rpmF,388477169,173885,1034
48437,plsX,388477170,173885,1034
48438,fabH,388477171,173885,1034
48439,fabD,388477172,173885,1034
48440,fabG,388477173,173885,1034
48443,pabC,388477176,173886,1034
48444,yceG,388477177,173886,1034
48445,tmk,388477178,173886,1034
48446,holB,388477179,173886,1034
48447,ycfH,388477180,173886,1034
48450,hinT,388477183,173887,1034
48451,ycfL,388477184,173887,1034
48452,ycfM,388477185,173887,1034
48453,ycfN,388477186,173887,1034
48454,nagZ,388477187,173887,1034
48455,ycfP,388477188,173887,1034
48463,lolC,388477196,173888,1034
48464,lolD,388477197,173888,1034
48465,lolE,388477198,173888,1034
48466,ycfX,388477199,173888,1034
48467,cobB,388477200,173888,1034
48468,ycfZ,388477201,173889,1034
48469,ymfA,388477202,173889,1034
48470,potD,388477203,173889,1034
48471,potC,388477204,173889,1034
48472,potB,388477205,173889,1034
48473,potA,388477206,173889,1034
48476,phoQ,388477209,173890,1034
48477,phoP,388477210,173890,1034
48478,purB,388477211,173891,1034
48479,hflD,388477212,173891,1034
48480,trmU,388477213,173891,1034
48481,ymfB,388477214,173891,1034
48482,ymfC,388477215,173891,1034
48484,ymfD,388477217,173892,1034
48485,ymfE,388477218,173892,1034
48487,intE,388477220,173893,1034
48488,ymfG,388477221,173893,1034
48489,ymfH,388477222,173893,1034
48494,ymfL,388477227,173894,1034
48495,ymfM,388477228,173894,1034
48496,ymfN,388477229,173894,1034
48497,ymfR,388477230,173894,1034
48498,ymfO,388477231,173894,1034
48499,ymfP,388477232,173894,1034
48500,ymfQ,388477233,173894,1034
48501,ycfK,388477234,173894,1034
48502,ymfS,388477235,173894,1034
48510,ycgZ,388477243,173895,1034
48511,ymgA,388477244,173895,1034
48512,ymgB,388477245,173895,1034
48516,ymgD,388477249,173896,1034
48517,ymgG,388477250,173896,1034
48518,ymgH,388477251,173897,1034
48519,ycgI,388477252,173897,1034
48520,minE,388477253,173898,1034
48521,minD,388477254,173898,1034
48522,minC,388477255,173898,1034
48529,umuD,388477262,173899,1034
48530,umuC,388477263,173899,1034
48535,dadA,388477268,173900,1034
48536,dadX,388477269,173900,1034
48544,dhaH,388477277,173901,1034
48545,dhaL,388477278,173901,1034
48546,dhaK,388477279,173901,1034
48554,ispE,388477287,173902,1034
48555,lolB,388477288,173902,1034
48556,hemA,388477289,173903,1034
48557,prfA,388477290,173903,1034
48558,prmC,388477291,173903,1034
48559,ychQ,388477292,173903,1034
48560,ychA,388477293,173903,1034
48561,kdsA,388477294,173903,1034
48573,narL,388477303,173904,1034
48574,narX,388477304,173904,1034
48576,narG,388477306,173905,1034
48577,narH,388477307,173905,1034
48578,narJ,388477308,173905,1034
48579,narI,388477309,173905,1034
48585,purU,388477312,173906,1034
48586,ychJ,388477313,173906,1034
48594,insC,388477321,173907,1034
48595,insD,388477322,173907,1034
48596,oppA,388477323,173908,1034
48597,oppB,388477324,173908,1034
48598,oppC,388477325,173908,1034
48599,oppD,388477326,173908,1034
48600,oppF,388477327,173908,1034
48601,yciU,388477328,173909,1034
48602,cls,388477329,173909,1034
48606,yciA,388477333,173910,1034
48607,yciB,388477334,173910,1034
48608,yciC,388477335,173910,1034
48610,yciE,388477337,173911,1034
48611,yciF,388477338,173911,1034
48613,trpA,388477340,173912,1034
48614,trpB,388477341,173912,1034
48615,trpC,388477342,173912,1034
48616,trpD,388477343,173912,1034
48617,trpE,388477344,173912,1034
48618,trpL,388477345,173912,1034
48619,yciV,388477346,173913,1034
48620,yciO,388477347,173913,1034
48621,yciQ,388477348,173913,1034
48623,btuR,388477350,173914,1034
48624,yciK,388477351,173914,1034
48632,yciS,388477359,173915,1034
48633,yciM,388477360,173915,1034
48634,pyrF,388477361,173916,1034
48635,yciH,388477362,173916,1034
48639,rnb,388477366,173917,1034
48640,yciW,388477367,173917,1034
48642,ycjD,388477369,173918,1034
48643,sapF,388477370,173918,1034
48644,sapD,388477371,173918,1034
48645,sapC,388477372,173918,1034
48646,sapB,388477373,173918,1034
48647,sapA,388477374,173918,1034
48651,puuD,388477378,173919,1034
48652,puuR,388477379,173919,1034
48653,puuC,388477380,173920,1034
48654,puuB,388477381,173920,1034
48655,puuE,388477382,173920,1034
48657,pspA,388477384,173921,1034
48658,pspB,388477385,173921,1034
48659,pspC,388477386,173921,1034
48660,pspD,388477387,173921,1034
48661,pspE,388477388,173921,1034
48662,ycjM,388477389,173922,1034
48663,ycjN,388477390,173922,1034
48664,ycjO,388477391,173922,1034
48665,ycjP,388477392,173922,1034
48666,ycjQ,388477393,173922,1034
48667,ycjR,388477394,173922,1034
48668,ycjS,388477395,173922,1034
48669,ycjT,388477396,173922,1034
48670,ycjU,388477397,173922,1034
48671,ycjV,388477398,173922,1034
48672,ymjB,388477399,173922,1034
48675,ycjX,388477402,173923,1034
48676,ycjF,388477403,173923,1034
48680,mpaA,388477407,173924,1034
48681,ymjC,388477408,173924,1034
48690,ogt,388477417,173925,1034
48691,abgT,388477418,173925,1034
48692,abgB,388477419,173925,1034
48693,abgA,388477420,173925,1034
48700,ydaO,388477426,173926,1034
48701,intR,388477427,173926,1034
48702,ydaQ,388477428,173926,1034
48703,ydaC,388477429,173927,1034
48704,lar,388477430,173927,1034
48705,recT,388477431,173928,1034
48706,recE,388477432,173928,1034
48707,racC,388477433,173929,1034
48708,ydaE,388477434,173929,1034
48709,kil,388477435,173929,1034
48711,ydaF,388477437,173930,1034
48712,ydaG,388477438,173930,1034
48714,ydaS,388477440,173931,1034
48715,ydaT,388477441,173931,1034
48716,ydaU,388477442,173931,1034
48717,ydaV,388477443,173931,1034
48718,ydaW,388477444,173931,1034
48719,rzpR,388477445,173931,1034
48720,rzoR,388477446,173931,1034
48722,ynaK,388477448,173932,1034
48723,ydaY,388477449,173932,1034
48726,stfR,388477452,173933,1034
48727,tfaR,388477453,173933,1034
48737,ydbH,388477462,173934,1034
48738,ynbE,388477463,173934,1034
48739,ydbL,388477464,173934,1034
48744,paaA,388477469,173935,1034
48745,paaB,388477470,173935,1034
48746,paaC,388477471,173935,1034
48747,paaD,388477472,173935,1034
48748,paaE,388477473,173935,1034
48749,paaF,388477474,173935,1034
48750,paaG,388477475,173935,1034
48751,paaH,388477476,173935,1034
48752,paaI,388477477,173935,1034
48753,paaJ,388477478,173935,1034
48754,paaK,388477479,173935,1034
48755,paaX,388477480,173936,1034
48756,paaY,388477481,173936,1034
48757,insD,388477482,173937,1034
48758,insC,388477483,173937,1034
48762,ynbA,388477487,173938,1034
48763,ynbB,388477488,173938,1034
48764,ynbC,388477489,173938,1034
48765,ynbD,388477490,173938,1034
48772,hokB,388477497,173939,1034
48773,mokB,388477498,173939,1034
48782,tehA,388477506,173940,1034
48783,tehB,388477507,173940,1034
48790,yncN,388477514,173941,1034
48791,ydcQ,388477515,173941,1034
48793,ydcS,388477517,173942,1034
48794,ydcT,388477518,173942,1034
48795,ydcU,388477519,173942,1034
48796,ydcV,388477520,173942,1034
48797,ydcW,388477521,173942,1034
48800,ydcZ,388477524,173943,1034
48801,yncA,388477525,173943,1034
48807,yncG,388477531,173944,1034
48808,yncH,388477532,173944,1034
48809,rhsE,388477533,173945,1034
48810,ydcD,388477534,173945,1034
48811,yncI,388477535,173946,1034
48812,yncM,388477536,173946,1034
48817,yddE,388477541,173947,1034
48818,narV,388477542,173947,1034
48819,narW,388477543,173947,1034
48820,narY,388477544,173947,1034
48821,narZ,388477545,173947,1034
48822,narU,388477546,173947,1034
48824,yddK,388477548,173948,1034
48825,yddL,388477549,173948,1034
48827,fdnG,388477551,173949,1034
48828,fdnH,388477552,173949,1034
48829,fdnI,388477553,173949,1034
48830,yddM,388477554,173950,1034
48831,adhP,388477555,173950,1034
48836,ddpF,388477560,173951,1034
48837,ddpD,388477561,173951,1034
48838,ddpC,388477562,173951,1034
48839,ddpB,388477563,173951,1034
48840,ddpA,388477564,173951,1034
48841,ddpX,388477565,173951,1034
48842,dos,388477566,173952,1034
48843,yddV,388477567,173952,1034
48847,pqqL,388477571,173953,1034
48848,yddB,388477572,173953,1034
48849,yddA,388477573,173953,1034
48855,ydeR,388477579,173954,1034
48856,ydeS,388477580,173954,1034
48857,ydeT,388477581,173954,1034
48859,hipA,388477583,173955,1034
48860,hipB,388477584,173955,1034
48862,ydeV,388477586,173956,1034
48863,ydeW,388477587,173956,1034
48864,ego,388477588,173957,1034
48865,lsrC,388477589,173957,1034
48866,lsrD,388477590,173957,1034
48867,lsrB,388477591,173957,1034
48868,lsrF,388477592,173957,1034
48869,lsrG,388477593,173957,1034
48870,tam,388477594,173957,1034
48874,yneG,388477598,173958,1034
48875,yneH,388477599,173958,1034
48876,yneI,388477600,173958,1034
48881,marR,388477605,173959,1034
48882,marA,388477606,173959,1034
48883,marB,388477607,173959,1034
48897,tfaQ,388477621,173960,1034
48898,stfQ,388477622,173960,1034
48899,nohA,388477623,173960,1034
48900,ynfO,388477624,173961,1034
48901,ydfO,388477625,173961,1034
48905,ydfP,388477629,173962,1034
48906,ydfQ,388477630,173962,1034
48907,ydfR,388477631,173962,1034
48908,essQ,388477632,173962,1034
48911,ydfT,388477635,173963,1034
48912,ydfU,388477636,173963,1034
48914,hokD,388477638,173964,1034
48915,relE,388477639,173964,1034
48916,relB,388477640,173964,1034
48919,ydfW,388477643,173965,1034
48920,ydfX,388477644,173965,1034
48921,dicC,388477645,173965,1034
48923,ydfA,388477647,173966,1034
48924,ydfB,388477648,173966,1034
48925,ydfC,388477649,173966,1034
48927,dicB,388477650,173967,1034
48928,ydfD,388477651,173967,1034
48929,ydfE,388477652,173968,1034
48930,insD,388477653,173968,1034
48931,intQ,388477654,173968,1034
48932,rspB,388477655,173969,1034
48933,rspA,388477656,173969,1034
48935,ynfB,388477658,173970,1034
48936,speG,388477659,173970,1034
48939,ynfE,388477662,173971,1034
48940,ynfF,388477663,173971,1034
48941,ynfG,388477664,173971,1034
48942,ynfH,388477665,173971,1034
48943,dmsD,388477666,173971,1034
48951,mdtI,388477674,173972,1034
48952,mdtJ,388477675,173972,1034
48954,pntB,388477677,173973,1034
48955,pntA,388477678,173973,1034
48957,ydgI,388477680,173974,1034
48958,folM,388477681,173974,1034
48960,rstA,388477683,173975,1034
48961,rstB,388477684,173975,1034
48962,tus,388477685,173975,1034
48967,uidC,388477690,173976,1034
48968,uidB,388477691,173976,1034
48969,uidA,388477692,173976,1034
48973,malX,388477696,173977,1034
48974,malY,388477697,173977,1034
48980,rsxA,388477703,173978,1034
48981,rsxB,388477704,173978,1034
48982,rsxC,388477705,173978,1034
48983,rsxD,388477706,173978,1034
48984,rsxG,388477707,173978,1034
48985,rsxE,388477708,173978,1034
48986,nth,388477709,173978,1034
48996,ydhI,388477719,173979,1034
48997,ydhJ,388477720,173979,1034
48998,ydhK,388477721,173979,1034
48999,sodC,388477722,173980,1034
49000,ydhF,388477723,173980,1034
49001,ydhL,388477724,173980,1034
49002,ydhM,388477725,173981,1034
49003,nemA,388477726,173981,1034
49004,gloA,388477727,173981,1034
49022,ydhT,388477743,173982,1034
49023,ydhU,388477744,173982,1034
49024,ydhX,388477745,173982,1034
49025,ydhW,388477746,173982,1034
49026,ydhV,388477747,173982,1034
49027,ydhY,388477748,173982,1034
49032,sufE,388477753,173983,1034
49033,sufS,388477754,173983,1034
49034,sufD,388477755,173983,1034
49035,sufC,388477756,173983,1034
49036,sufB,388477757,173983,1034
49037,sufA,388477758,173983,1034
49039,ydiH,388477759,173984,1034
49040,ydiI,388477760,173984,1034
49041,ydiJ,388477761,173984,1034
49046,ydiN,388477765,173985,1034
49047,ydiB,388477766,173985,1034
49048,aroD,388477767,173985,1034
49049,ydiF,388477768,173986,1034
49050,ydiO,388477769,173986,1034
49052,ydiQ,388477771,173987,1034
49053,ydiR,388477772,173987,1034
49054,ydiS,388477773,173987,1034
49055,ydiT,388477774,173987,1034
49056,ydiD,388477775,173987,1034
49061,ydiU,388477780,173988,1034
49062,ydiV,388477781,173988,1034
49063,nlpC,388477782,173989,1034
49064,btuD,388477783,173989,1034
